symbol,type,direction,strategy,entry_date,exit_date,entry_price,exit_price,pnl_pct,bars_held,size,exit_reason,daily_z,h1_z,h1_atr,vol_percentile,session,hour_utc
GBPAUD,M15_SCALP_SHORT,SHORT,M15_SCALP,2025-10-17 07:00:00+00:00,2025-10-17 07:45:00+00:00,2.084075,2.07849,0.0026798459748329363,3,0.6,target,2.921530458834776,3.31579689754238,0.001741820110011936,100.0,LONDON,7
GBPAUD,M15_SCALP_SHORT,SHORT,M15_SCALP,2025-10-21 07:30:00+00:00,2025-10-21 10:45:00+00:00,2.063845,2.06263,0.0005887070007680751,13,0.6,timeout,0.9891078792533756,2.234201054262837,0.0012525379095856093,100.0,LONDON,7
GBPAUD,M15_SCALP_LONG,LONG,M15_SCALP,2025-10-21 11:30:00+00:00,2025-10-21 13:45:00+00:00,2.059945,2.065315,0.0026068657172886155,9,0.6,target,0.9891078792533756,-2.2430041683620154,0.0015148628233910522,80.0,LONDON,11
GBPAUD,M15_SCALP_LONG,LONG,M15_SCALP,2025-10-28 14:00:00+00:00,2025-10-29 12:15:00+00:00,2.01956,2.00436,-0.0075263918873416285,9,0.6,stop,-0.9980823180251257,-2.571142500045621,0.009931539261200306,100.0,NY,14
GBPAUD,M15_SCALP_SHORT,SHORT,M15_SCALP,2025-11-04 10:00:00+00:00,2025-11-06 02:00:00+00:00,2.011895,2.006875,0.0024951600356877593,8,0.6,target,-1.43668690272514,2.5645057500451194,0.001975141186428947,10.0,LONDON,10
GBPAUD,M15_SCALP_LONG,LONG,M15_SCALP,2025-11-10 07:00:00+00:00,2025-11-12 22:00:00+00:00,2.014275,2.007025,-0.003599309925407394,12,0.6,stop,-0.5848747985590443,-2.5409133404692565,0.003832651957529892,100.0,LONDON,7
GBPAUD,M15_SCALP_LONG,LONG,M15_SCALP,2025-11-13 07:00:00+00:00,2025-11-14 15:00:00+00:00,1.997785,2.013535,0.007883731232339894,4,0.6,target,-0.8702320188746622,-2.454710782317415,0.003282895962959438,60.0,LONDON,7
GBPAUD,M15_SCALP_SHORT,SHORT,M15_SCALP,2025-11-17 16:00:00+00:00,2025-11-18 02:15:00+00:00,2.0242050000000003,2.024295,-4.446189985683338e-05,13,0.6,timeout,-0.4761573082006953,2.5617603103496425,0.0017237060906117314,10.0,NY,16
GBPAUD,M15_SCALP_SHORT,SHORT,M15_SCALP,2025-11-18 15:00:00+00:00,2025-11-18 15:15:00+00:00,2.025475,2.027555,-0.001026919611449097,1,0.6,stop,0.27260992322476746,2.0995978087317555,0.0008322784027366878,50.0,NY,15
GBPAUD,M15_SCALP_SHORT,SHORT,M15_SCALP,2025-11-18 15:30:00+00:00,2025-11-18 16:00:00+00:00,2.027575,2.02441,0.0015609780156098218,2,0.6,target,0.27260992322476746,2.294258341578755,0.0009079286919303424,80.0,NY,15
GBPAUD,M15_SCALP_LONG,LONG,M15_SCALP,2025-11-19 10:45:00+00:00,2025-11-19 14:00:00+00:00,2.02062,2.02357,0.0014599479367717759,13,0.6,timeout,0.013088477054657911,-2.6444839388103127,0.0014072312378416944,80.0,LONDON,10
GBPAUD,M15_SCALP_LONG,LONG,M15_SCALP,2025-11-19 14:45:00+00:00,2025-11-19 16:00:00+00:00,2.01942,2.024165,0.0023496845628941856,1,0.6,target,0.013088477054657911,-2.694511848108187,0.0015432938139126726,35.0,NY,14
GBPAUD,M15_SCALP_SHORT,SHORT,M15_SCALP,2025-11-20 07:45:00+00:00,2025-11-20 11:00:00+00:00,2.01831,2.016515,0.0008893579281676209,13,0.6,timeout,-0.4196279057560756,2.3335675660008004,0.0009357535006219056,25.0,LONDON,7
